ny_min,sum,count,rate
1103,0,3711,0.0
1104,0,3696,0.0
1105,2,3691,0.000541858574911948
1106,0,3679,0.0
1107,0,3685,0.0
1108,0,3695,0.0
1109,0,3703,0.0
1110,0,3729,0.0
1111,0,3719,0.0
1112,0,3719,0.0
1113,0,3720,0.0
1114,4,3720,0.001075268817204301
1115,0,3718,0.0
1116,1,3698,0.00027041644131963225
1117,1,3696,0.00027056277056277056
1118,0,3704,0.0
1119,0,3701,0.0
1120,0,3702,0.0
1121,0,3694,0.0
1122,0,3701,0.0
1123,0,3704,0.0
1124,0,3692,0.0
1125,0,3693,0.0
1126,0,3714,0.0
1127,0,3688,0.0
1128,0,3692,0.0
1129,2,3689,0.0005421523448088912
1130,0,3703,0.0
1131,1,3685,0.000271370420624152
1132,0,3693,0.0
1133,0,3689,0.0
1134,0,3686,0.0
1135,0,3693,0.0
1136,0,3697,0.0
1137,0,3690,0.0
1138,2,3678,0.000543773790103317
1139,1,3701,0.0002701972439881113
1140,0,3746,0.0
1141,2,3719,0.0005377789728421619
1142,0,3716,0.0
1143,1,3705,0.0002699055330634278
1144,0,3701,0.0
1145,0,3703,0.0
1146,2,3699,0.0005406866720735334
1147,0,3694,0.0
1148,0,3705,0.0
1149,2,3690,0.0005420054200542005
1150,0,3708,0.0
1151,0,3693,0.0
1152,2,3694,0.0005414185165132648
1153,0,3696,0.0
1154,0,3696,0.0
1155,0,3700,0.0
1156,1,3698,0.00027041644131963225
1157,2,3684,0.0005428881650380022
1158,0,3695,0.0
1159,0,3704,0.0
1160,0,3710,0.0
1161,0,3700,0.0
1162,0,3704,0.0
1163,0,3688,0.0
1164,0,3689,0.0
1165,0,3708,0.0
1166,0,3687,0.0
1167,0,3693,0.0
1168,0,3685,0.0
1169,0,3693,0.0
1170,2,3722,0.0005373455131649651
1171,0,3702,0.0
1172,0,3688,0.0
1173,0,3692,0.0
1174,0,3689,0.0
1175,0,3711,0.0
1176,0,3709,0.0
1177,0,3696,0.0
1178,1,3693,0.00027078256160303275
1179,2,3714,0.0005385029617662897
1180,2,3699,0.0005406866720735334
1181,0,3686,0.0
1182,0,3700,0.0
1183,0,3699,0.0
1184,0,3710,0.0
1185,0,3733,0.0
1186,2,3715,0.0005383580080753701
1187,0,3711,0.0
1188,2,3720,0.0005376344086021505
1189,0,3712,0.0
1190,0,3748,0.0
1191,0,3729,0.0
1192,0,3723,0.0
1193,0,3717,0.0
1194,0,3718,0.0
1195,0,3727,0.0
1196,0,3728,0.0
1197,0,3731,0.0
1198,0,3725,0.0
1199,2,3753,0.0005329070077271516
1200,0,3768,0.0
1201,2,3767,0.0005309264666843643
1202,1,3761,0.00026588673225206064
1203,0,3753,0.0
1204,0,3755,0.0
1205,1,3763,0.00026574541589157585
1206,0,3759,0.0
1207,0,3739,0.0
1208,0,3752,0.0
1209,0,3747,0.0
1210,0,3756,0.0
1211,0,3752,0.0
1212,0,3755,0.0
1213,2,3748,0.0005336179295624333
1214,0,3751,0.0
1215,2,3762,0.000531632110579479
1216,1,3756,0.00026624068157614486
1217,0,3745,0.0
1218,1,3749,0.00026673779674579886
1219,0,3758,0.0
1220,0,3758,0.0
1221,0,3751,0.0
1222,0,3744,0.0
1223,1,3747,0.0002668801708033093
1224,0,3746,0.0
1225,0,3754,0.0
1226,0,3737,0.0
1227,0,3747,0.0
1228,0,3743,0.0
1229,1,3743,0.0002671653753673524
1230,0,3755,0.0
1231,0,3749,0.0
1232,0,3755,0.0
1233,0,3745,0.0
1234,0,3742,0.0
1235,0,3748,0.0
1236,0,3737,0.0
1237,2,3750,0.0005333333333333334
1238,0,3742,0.0
1239,0,3741,0.0
1240,0,3750,0.0
1241,0,3737,0.0
1242,0,3746,0.0
1243,0,3741,0.0
1244,0,3745,0.0
1245,0,3751,0.0
1246,3,3754,0.0007991475759190197
1247,2,3742,0.0005344735435595938
1248,2,3743,0.0005343307507347048
1249,1,3737,0.0002675943270002676
1250,0,3749,0.0
1251,0,3743,0.0
1252,0,3739,0.0
1253,0,3738,0.0
1254,0,3749,0.0
1255,0,3752,0.0
1256,2,3738,0.0005350454788657035
1257,0,3734,0.0
1258,0,3736,0.0
1259,0,3739,0.0
1260,1,3750,0.0002666666666666667
1261,2,3746,0.0005339028296849973
1262,1,3753,0.0002664535038635758
1263,2,3741,0.0005346164127238706
1264,4,3751,0.0010663822980538523
1265,6,3751,0.0015995734470807784
1266,5,3748,0.0013340448239060833
1267,1,3737,0.0002675943270002676
1268,3,3732,0.0008038585209003215
1269,2,3746,0.0005339028296849973
1270,0,3743,0.0
1271,0,3736,0.0
1272,2,3743,0.0005343307507347048
1273,0,3736,0.0
1274,0,3743,0.0
1275,4,3758,0.0010643959552953698
1276,3,3758,0.0007982969664715274
1277,0,3756,0.0
1278,0,3750,0.0
1279,0,3753,0.0
1280,1,3755,0.0002663115845539281
1281,2,3750,0.0005333333333333334
1282,0,3742,0.0
1283,2,3743,0.0005343307507347048
1284,1,3748,0.00026680896478121667
1285,0,3748,0.0
1286,4,3746,0.0010678056593699946
1287,0,3745,0.0
1288,0,3747,0.0
1289,0,3743,0.0
1290,1,3759,0.00026602819898909286
1291,1,3754,0.0002663825253063399
1292,0,3758,0.0
1293,0,3751,0.0
1294,1,3748,0.00026680896478121667
1295,0,3753,0.0
1296,0,3754,0.0
1297,0,3746,0.0
1298,0,3738,0.0
1299,0,3743,0.0
1300,4,3752,0.0010660980810234541
1301,0,3747,0.0
1302,0,3751,0.0
1303,0,3746,0.0
1304,0,3744,0.0
1305,0,3752,0.0
1306,0,3738,0.0
1307,0,3738,0.0
1308,0,3745,0.0
1309,0,3737,0.0
1310,0,3748,0.0
1311,1,3736,0.0002676659528907923
1312,0,3738,0.0
1313,1,3738,0.00026752273943285177
1314,0,3740,0.0
1315,0,3743,0.0
1316,0,3746,0.0
1317,0,3727,0.0
1318,0,3734,0.0
1319,2,3742,0.0005344735435595938
1320,1,3752,0.00026652452025586353
1321,0,3751,0.0
1322,0,3742,0.0
1323,0,3742,0.0
1324,0,3736,0.0
1325,0,3742,0.0
1326,0,3730,0.0
1327,2,3736,0.0005353319057815846
1328,0,3725,0.0
1329,1,3724,0.0002685284640171858
1330,1,3734,0.0002678093197643278
1331,0,3736,0.0
1332,0,3735,0.0
1333,0,3731,0.0
1334,1,3737,0.0002675943270002676
1335,0,3748,0.0
1336,0,3733,0.0
1337,0,3736,0.0
1338,0,3740,0.0
1339,0,3724,0.0
1340,0,3740,0.0
1341,0,3727,0.0
1342,0,3719,0.0
1343,0,3731,0.0
1344,1,3729,0.0002681684097613301
1345,1,3723,0.00026860059092130003
1346,0,3731,0.0
1347,0,3729,0.0
1348,0,3730,0.0
1349,0,3734,0.0
1350,0,3750,0.0
1351,0,3736,0.0
1352,0,3728,0.0
1353,0,3727,0.0
1354,0,3735,0.0
1355,1,3732,0.0002679528403001072
1356,2,3721,0.0005374899220639613
1357,1,3729,0.0002681684097613301
1358,2,3731,0.0005360493165371214
1359,0,3730,0.0
1360,1,3735,0.0002677376171352075
1361,0,3715,0.0
1362,2,3723,0.0005372011818426001
1363,4,3720,0.001075268817204301
1364,0,3725,0.0
1365,0,3730,0.0
1366,4,3711,0.0010778765831312314
1367,0,3721,0.0
1368,0,3716,0.0
1369,0,3713,0.0
1370,0,3723,0.0
1371,0,3721,0.0
1372,0,3726,0.0
1373,1,3716,0.00026910656620021526
1374,2,3715,0.0005383580080753701
1375,0,3719,0.0
1376,0,3711,0.0
1377,0,3708,0.0
1378,0,3699,0.0
1379,0,3725,0.0
1380,0,3746,0.0
1381,2,3732,0.0005359056806002144
1382,0,3703,0.0
1383,2,3712,0.0005387931034482759
1384,0,3719,0.0
1385,2,3720,0.0005376344086021505
1386,0,3716,0.0
1387,0,3709,0.0
1388,0,3715,0.0
1389,0,3703,0.0
1390,0,3713,0.0
1391,0,3712,0.0
1392,0,3708,0.0
1393,0,3703,0.0
1394,0,3698,0.0
1395,0,3714,0.0
1396,2,3710,0.0005390835579514825
1397,0,3695,0.0
1398,0,3690,0.0
1399,0,3702,0.0
1400,0,3720,0.0
1401,0,3705,0.0
1402,1,3700,0.0002702702702702703
1403,0,3702,0.0
1404,0,3691,0.0
1405,0,3705,0.0
1406,0,3698,0.0
1407,2,3695,0.0005412719891745603
1408,0,3700,0.0
1409,0,3714,0.0
1410,3,3749,0.0008002133902373967
1411,0,3721,0.0
1412,1,3722,0.00026867275658248256
1413,0,3708,0.0
1414,0,3713,0.0
1415,0,3723,0.0
1416,0,3716,0.0
1417,0,3707,0.0
1418,0,3689,0.0
1419,0,3709,0.0
1420,0,3714,0.0
1421,0,3705,0.0
1422,0,3694,0.0
1423,0,3696,0.0
1424,0,3695,0.0
1425,0,3713,0.0
1426,2,3703,0.0005401026194977045
1427,0,3698,0.0
1428,2,3699,0.0005406866720735334
1429,0,3690,0.0
1430,0,3712,0.0
1431,1,3689,0.0002710761724044456
1432,0,3697,0.0
1433,2,3708,0.0005393743257820927
1434,0,3702,0.0
1435,0,3697,0.0
1436,0,3686,0.0
1437,2,3683,0.0005430355688297583
1438,2,3700,0.0005405405405405405
1439,0,3716,0.0
